transaction_id,property_id,agent_id,closing_date,closing_price
T02336,P04696,A028,2024-03-08,5689156.0
T02337,P03643,A026,2024-08-03,5962593.0
T02338,P04563,A037,2023-11-22,5570055.0
T02339,P04545,A035,2024-08-20,1455107.0
T02340,P04088,A014,2023-11-25,4609589.0
T02341,P01800,A008,2023-06-18,2748481.0
T02342,P04505,A017,2024-11-25,7628240.0
T02343,P01749,A038,2023-05-04,3489646.0
T02344,P02086,A039,2023-08-20,5161179.0
T02345,P01904,A009,2024-07-31,10505965.0
T02346,P04601,A006,2023-09-07,1915763.0
T02347,P01854,A030,2024-03-07,5396815.0
T02348,P03604,A036,2024-04-10,3095472.0
T02349,P02486,A039,2024-01-13,2657629.0
T02350,P01456,A039,2023-07-15,7120638.0
T02351,P04715,A012,2023-06-11,7235994.0
T02352,P04554,A032,2023-11-15,2758234.0
T02353,P00051,A027,2023-08-08,2063458.0
T02354,P00471,A014,2024-10-24,4293124.0
T02355,P02633,A001,2024-05-20,6290357.0
T02356,P01458,A027,2024-08-22,2063746.0
T02357,P00719,A015,2024-10-07,3353592.0
T02358,P04579,A012,2024-11-04,
T02359,P04046,A001,2024-01-03,3187989.0
T02360,P02949,A005,2025-04-11,1149171.0
T02361,P00462,A008,2024-09-15,4863243.0
T02362,P01131,A005,2023-04-23,5321419.0
T02363,P00723,A038,2024-05-16,1678762.0
T02364,P02391,A001,2023-11-21,1255248.0
T02365,P03868,A016,2023-08-26,7088334.0
T02366,P01661,A040,2023-12-21,3110468.0
T02367,P01672,A005,2024-06-24,3031048.0
T02368,P04049,A027,2024-06-05,1963554.0
T02369,P02842,A011,2024-12-25,1908171.0
T02370,P03181,A013,2023-10-03,4132698.0
T02371,P00903,A018,2023-05-31,3227495.0
T02372,P02547,A024,2024-08-21,6047102.0
T02373,P01042,A031,2024-05-02,4160117.0
T02374,P01396,A025,2024-08-23,5783697.0
T02375,P04837,A001,2025-01-07,5455197.0
T02376,P03829,A008,2024-09-14,3627034.0
T02377,P01025,A026,2024-02-13,5352702.0
T02378,P00940,A012,2023-07-14,6557412.0
T02379,P02364,A003,2023-04-17,2599912.0
T02380,P04307,A022,2024-11-10,4424273.0
T02381,P04343,A013,2023-06-28,6951452.0
T02382,P02311,A034,2023-04-21,5748234.0
T02383,P01283,A036,2023-09-26,6939524.0
T02384,P01627,A006,2024-01-01,
T02385,P02843,A032,2024-01-08,6978015.0
T02386,P04373,A035,2024-06-04,5564038.0
T02387,P00449,A026,2024-11-29,3932734.0
T02388,P00217,A025,2024-06-06,3114291.0
T02389,P00994,A019,2024-08-28,5106910.0
T02390,P02363,A020,2024-10-10,2590599.0
T02391,P04725,A004,2024-06-28,4767051.0
T02392,P03326,A006,2024-10-01,3687121.0
T02393,P02838,A028,2025-03-25,5186593.0
T02394,P01324,A022,2024-04-16,4720822.0
T02395,P00223,A007,2024-02-13,3803041.0
T02396,P01057,A015,2024-05-13,5708687.0
T02397,P00973,A026,2024-05-08,7983326.0
T02398,P00937,A008,2023-06-30,4491203.0
T02399,P02300,A009,2024-05-05,3298898.0
T02400,P04856,A036,2023-08-31,4047470.0
T02401,P03223,A019,,5403128.0
T02402,P00759,A019,2023-09-23,2123520.0
T02403,P02017,A003,2024-09-14,1982701.0
T02404,P02184,A004,2024-04-12,3064209.0
T02405,P01343,A026,2023-05-09,3170943.0
T02406,P04291,A013,2025-05-06,4916743.0
T02407,P01253,A012,2024-04-24,7260941.0
T02408,P01858,A008,2024-12-10,9299723.0
T02409,P02684,A031,2024-11-01,1715590.0
T02410,P00642,A038,2023-09-12,5129602.0
T02411,P01542,A011,2024-07-05,3891424.0
T02412,P03500,A010,2024-12-14,6203517.0
T02413,P01037,A032,2024-11-28,5760264.0
T02414,P01044,A021,2023-10-17,1435196.0
T02415,P04661,A032,2023-05-22,1469706.0
T02416,P00839,A030,2023-04-07,4625044.0
T02417,P04781,A032,2024-09-05,9957124.0
T02418,P02905,A007,2024-11-15,2741218.0
T02419,P02047,A022,2023-10-11,4927790.0
T02420,P04985,A018,2024-10-25,2405585.0
T02421,P04447,A035,2024-01-02,7198589.0
T02422,P04861,A027,2023-11-11,1715789.0
T02423,P00174,A030,2024-01-23,2459205.0
T02424,P03890,A036,2023-09-25,2547117.0
T02425,P04240,A028,2024-06-30,6283505.0
T02426,P02010,A027,2024-09-28,4070221.0
T02427,P02111,A022,2023-03-11,9335259.0
T02428,P04371,A004,2025-02-09,1717737.0
T02429,P02373,A029,2023-06-04,5145310.0
T02430,P02561,A013,2024-11-29,8371294.0
T02431,P01537,A005,2023-10-29,5375049.0
T02432,P01802,A015,2023-08-06,1260967.0
T02433,P04844,A014,2024-04-09,2635542.0
T02434,P03655,A016,2023-10-11,1682294.0
T02435,P04627,A012,2024-03-02,4964331.0
T02436,P00372,A038,2024-11-21,6264899.0
T02437,P02766,A036,2024-02-25,3752635.0
T02438,P03565,A002,2024-07-16,4058185.0
T02439,P00534,A020,2024-06-16,4893378.0
T02440,P04843,A013,2024-09-28,893311.0
T02441,P00794,A034,2023-11-17,7223381.0
T02442,P04623,A020,2023-11-29,4956305.0
T02443,P02346,A026,2024-07-24,3194018.0
T02444,P03547,A004,2024-01-21,1698274.0
T02445,P00170,A029,2023-08-03,4147981.0
T02446,P02457,A020,2023-08-05,1255522.0
T02447,P04209,A036,2024-10-10,2323039.0
T02448,P01194,A005,2023-07-10,
T02449,P03107,A013,2024-03-14,2414173.0
T02450,P04711,A034,2023-05-25,3895070.0
T02451,P00624,A010,2025-01-10,5909374.0
T02452,P00900,A011,2023-12-06,1750572.0
T02453,P01383,A013,2025-02-07,12155867.0
T02454,P00037,A021,2024-10-14,2731208.0
T02455,P01896,A003,2025-02-22,4786914.0
T02456,P00646,A025,2023-08-20,4247707.0
T02457,P04082,A033,2023-07-03,8314647.0
T02458,P03833,A013,2025-02-04,7086263.0
T02459,P00693,A007,2024-10-20,6828026.0
T02460,P02046,A015,2024-01-28,3536313.0
T02461,P01520,A026,2023-10-10,8767100.0
T02462,P01817,A021,2025-02-12,5443820.0
T02463,P01543,A025,2023-02-19,3186237.0
T02464,P01676,A033,2025-02-27,5585593.0
T02465,P03912,A038,2024-10-30,11365538.0
T02466,P00117,A019,2024-06-21,5364456.0
T02467,P00643,A031,2024-12-02,4519963.0
T02468,P03515,A020,2024-05-31,8646142.0
T02469,P03043,A006,2023-05-15,4237047.0
T02470,P02208,A024,2024-06-09,8364567.0
T02471,P01193,A039,2024-06-20,4010099.0
T02472,P02299,A018,2024-09-17,2965386.0
T02473,P04062,A022,2024-06-08,4136736.0
T02474,P03517,A030,2024-07-14,1466230.0
T02475,P02722,A034,2024-10-16,11587228.0
T02476,P03435,A001,2024-07-06,12049314.0
T02477,P00276,A003,2024-01-14,5045972.0
T02478,P00456,A020,2023-04-22,7840892.0
T02479,P02749,A005,2023-08-02,1605709.0
T02480,P03226,A037,2023-07-19,5641984.0
T02481,P01528,A029,2024-05-12,10415914.0
T02482,P01077,A025,2024-04-08,3566649.0
T02483,P02747,A024,2023-11-11,4607089.0
T02484,P01040,A020,2023-06-22,2605292.0
T02485,P00556,A002,2023-06-27,1655806.0
T02486,P00431,A031,2023-09-15,3100320.0
T02487,P03076,A020,2023-11-03,3027588.0
T02488,P00708,A016,2023-11-21,1069661.0
T02489,P04777,A018,2024-05-26,9562877.0
T02490,P04947,A019,2024-12-01,6776328.0
T02491,P02976,A038,2024-04-24,1277311.0
T02492,P01122,A008,2023-10-19,2293631.0
T02493,P04390,A008,2024-06-19,7758859.0
T02494,P04903,A005,2023-01-31,3711484.0
T02495,P02280,A025,2024-10-02,6130293.0
T02496,P01957,A002,2023-12-03,2319626.0
T02497,P02860,A032,2023-04-27,1910899.0
T02498,P04448,A030,2024-04-19,2529372.0
T02499,P04487,A029,2023-08-27,10460482.0
T02500,P02327,A019,2024-03-25,3012697.0
T02501,P02013,A017,2024-07-21,2307043.0
T02502,P01822,A038,2024-01-06,7810468.0
T02503,P00585,A034,2023-10-21,3869121.0
T02504,P04161,A008,2024-09-07,8885380.0
T02505,P02562,A011,2024-06-26,9989029.0
T02506,P04073,A010,2024-02-11,4628376.0
T02507,P01188,A019,2024-09-14,7007021.0
T02508,P03942,A026,2024-01-28,4108528.0
T02509,P01430,A009,2023-12-29,1145364.0
T02510,P01820,A003,2024-04-23,6845074.0
T02511,P04855,A016,2024-05-10,6651711.0
T02512,P00765,A021,2025-01-22,3722921.0
T02513,P03290,A027,2024-03-18,5003483.0
T02514,P00135,A005,2023-10-09,5581486.0
T02515,P03298,A028,2024-04-07,4383371.0
T02516,P00165,A007,2024-10-17,9726480.0
T02517,P00856,A012,2024-04-12,3038670.0
T02518,P01419,A021,2023-05-26,3392938.0
T02519,P00191,A005,2023-05-23,977938.0
T02520,P01718,A023,2024-01-27,3508337.0
T02521,P04892,A002,2023-08-17,6046237.0
T02522,P03696,A009,2024-03-21,3041378.0
T02523,P01398,A023,2023-03-22,5523952.0
T02524,P03341,A011,2023-06-02,4989803.0
T02525,P03377,A018,2024-11-25,5627350.0
T02526,P03384,A012,2023-09-01,4068516.0
T02527,P03303,A021,2024-04-27,4257864.0
T02528,P03703,A006,2023-10-26,3896329.0
T02529,P03195,A007,2024-01-04,5887473.0
T02530,P00460,A039,2024-12-02,9462233.0
T02531,P04347,A014,2025-02-06,2264244.0
T02532,P04849,A028,2023-11-26,4123753.0
T02533,P04889,A001,2023-06-14,2177262.0
T02534,P04061,A005,2023-04-27,7305278.0
T02535,P02624,A032,2024-01-26,7147480.0
T02536,P02638,A015,2025-02-06,8216071.0
T02537,P00324,A013,2024-07-01,11479148.0
T02538,P03603,A007,2024-03-31,1904316.0
T02539,P04887,A011,2023-05-18,2817860.0
T02540,P01168,A010,2023-12-18,4291977.0
T02541,P03578,A032,2023-08-01,3641554.0
T02542,P04422,A038,2024-09-06,2775304.0
T02543,P04168,A002,2024-06-01,3485394.0
T02544,P01369,A006,2023-09-13,2432752.0
T02545,P01831,A026,2024-08-02,1377785.0
T02546,P04944,A036,2024-11-03,8970778.0
T02547,P01227,A013,2024-10-31,4803093.0
T02548,P00692,A034,2024-10-15,4399178.0
T02549,P04213,A001,2024-02-10,1630563.0
T02550,P00748,A030,2024-11-30,3173285.0
T02551,P01380,A038,2023-09-25,6450390.0
T02552,P02846,A020,2024-02-12,10380219.0
T02553,P00545,A024,2023-09-26,2079628.0
T02554,P00881,A011,2024-08-04,7328581.0
T02555,P03896,A032,2024-11-28,5393759.0
T02556,P04478,A034,2023-10-25,11628008.0
T02557,P00039,A034,2024-04-25,2038915.0
T02558,P04801,A034,2024-04-28,8545823.0
T02559,P02623,A004,2024-09-01,4015746.0
T02560,P00227,A022,2023-04-27,1774027.0
T02561,P04950,A021,2024-11-06,1923480.0
T02562,P00685,A002,2024-01-19,2190166.0
T02563,P00996,A033,2025-02-18,6073330.0
T02564,P00494,A008,2024-02-26,7280054.0
T02565,P04215,A017,2024-05-21,6369946.0
T02566,P00403,A003,2024-07-27,3135598.0
T02567,P02057,A032,2024-03-30,3011667.0
T02568,P01387,A008,2024-06-16,2831927.0
T02569,P03782,A021,2023-08-04,
T02570,P03220,A021,2024-08-31,4695885.0
T02571,P02090,A004,2023-12-30,1580987.0
T02572,P00321,A035,2023-08-08,7511739.0
T02573,P02667,A001,2023-07-26,4406252.0
T02574,P00797,A027,2024-07-17,2388588.0
T02575,P02416,A007,2025-02-13,2892019.0
T02576,P04942,A025,2023-04-07,8096885.0
T02577,P02430,A010,2023-08-26,7318401.0
T02578,P02323,A030,2024-03-16,1923780.0
T02579,P03836,A023,2023-08-29,3689595.0
T02580,P00607,A026,2024-02-06,4435085.0
T02581,P02250,A040,2023-05-08,6392220.0
T02582,P00808,A018,2024-10-19,3626358.0
T02583,P03946,A031,2024-10-08,1358860.0
T02584,P04920,A033,2024-06-11,7695191.0
T02585,P03802,A013,2024-01-20,7402342.0
T02586,P00393,A013,2024-05-08,1912360.0
T02587,P04737,A029,2023-06-08,5143526.0
T02588,P04907,A038,2023-07-27,2402127.0
T02589,P03335,A001,2024-10-20,2117730.0
T02590,P04077,A005,2023-11-21,6323970.0
T02591,P04196,A007,2023-11-10,2206615.0
T02592,P02742,A026,2025-02-06,6451033.0
T02593,P00951,A017,2023-09-26,1901425.0
T02594,P00512,A021,2024-05-10,5544374.0
T02595,P04479,A013,2023-06-23,3434876.0
T02596,P03048,A018,2023-09-25,9581602.0
T02597,P02515,A031,2024-08-18,8634561.0
T02598,P04003,A018,2024-08-17,2823735.0
T02599,P03006,A016,2024-01-30,5551348.0
T02600,P03676,A002,2025-03-12,4932265.0
T02601,P01908,A016,2023-12-29,4803553.0
T02602,P01288,A031,2024-11-22,5967669.0
T02603,P00050,A006,2024-09-15,2341798.0
T02604,P03900,A015,2024-04-27,8015560.0
T02605,P01317,A012,2025-02-06,8739170.0
T02606,P00289,A020,2024-09-19,8139603.0
T02607,P00694,A033,2024-05-29,5000001.0
T02608,P04547,A034,2024-10-18,9757791.0
T02609,P01041,A016,2025-02-26,3418534.0
T02610,P01673,A024,2024-07-19,5840671.0
T02611,P03875,A033,2024-03-04,4293574.0
T02612,P01866,A035,2023-07-02,1422604.0
T02613,P01016,A025,2023-08-16,3288735.0
T02614,P01046,A006,2023-10-07,2369286.0
T02615,P00302,A016,2023-12-18,3166531.0
T02616,P00828,A012,2025-03-05,1381690.0
T02617,P01273,A028,2023-07-12,8784768.0
T02618,P00625,A010,2023-10-22,6529705.0
T02619,P03591,A002,2024-01-18,3165030.0
T02620,P03418,A036,2023-12-08,2643896.0
T02621,P02537,A005,2024-04-29,2341728.0
T02622,P00362,A032,2025-01-22,2213350.0
T02623,P03349,A039,2024-04-26,8607096.0
T02624,P01291,A034,2023-10-03,1153691.0
T02625,P03114,A020,2023-05-30,3600771.0
T02626,P03355,A023,2023-06-27,1677957.0
T02627,P04917,A029,2023-04-21,6710508.0
T02628,P01252,A009,2025-03-30,7299622.0
T02629,P01784,A017,2023-08-04,6158723.0
T02630,P03109,A016,2023-04-16,5595853.0
T02631,P03844,A011,2023-12-09,2291229.0
T02632,P00855,A023,2024-09-29,7483166.0
T02633,P00168,A017,2023-07-29,8527384.0
T02634,P00864,A001,2025-05-08,5574520.0
T02635,P04071,A004,2024-03-08,2087549.0
T02636,P04866,A026,2023-08-23,5129875.0
T02637,P04984,A023,2024-11-15,
T02638,P01147,A035,2024-03-03,8877619.0
T02639,P00196,A003,2025-02-18,8626821.0
T02640,P02142,A014,2024-03-11,3191110.0
T02641,P00651,A016,2023-12-01,2598341.0
T02642,P03131,A028,2024-10-11,
T02643,P03042,A018,2024-04-21,6549587.0
T02644,P00509,A020,2024-04-24,3973814.0
T02645,P03503,A037,2024-08-30,
T02646,P02783,A001,2024-03-20,7092552.0
T02647,P04836,A036,2024-12-29,6501197.0
T02648,P03495,A012,2023-11-25,4790621.0
T02649,P02310,A002,2023-05-21,4551194.0
T02650,P00113,A022,2023-06-05,4865090.0
T02651,P00811,A009,2024-06-08,888406.0
T02652,P01545,A029,2024-08-27,3784764.0
T02653,P03359,A031,2024-09-01,1038162.0
T02654,P04040,A017,2024-11-17,7742054.0
T02655,P03691,A032,2024-07-23,3729472.0
T02656,P00712,A008,2024-10-17,2981765.0
T02657,P04050,A014,2024-10-07,5004476.0
T02658,P00251,A003,2023-12-04,10596887.0
T02659,P02645,A026,2024-09-10,2967584.0
T02660,P02898,A029,2024-09-20,7021106.0
T02661,P00885,A031,2024-05-14,7295717.0
T02662,P02398,A015,2023-12-06,
T02663,P04242,A034,2024-08-28,5525334.0
T02664,P00173,A026,2023-08-25,4276245.0
T02665,P00953,A024,2023-09-02,3703580.0
T02666,P00543,A009,2023-10-01,1784693.0
T02667,P04932,A034,2023-08-22,5171595.0
T02668,P04218,A031,2023-09-01,5163614.0
T02669,P04233,A036,2023-08-24,2880118.0
T02670,P04026,A014,2024-01-31,4204877.0
T02671,P03502,A023,2023-12-06,8421490.0
T02672,P03444,A003,2024-09-11,3116681.0
T02673,P03631,A024,2023-07-27,5877576.0
T02674,P02723,A021,2023-12-14,1432732.0
T02675,P01438,A033,2025-01-12,2859130.0
T02676,P02077,A030,2024-08-18,9110100.0
T02677,P04782,A040,2023-12-30,2627930.0
T02678,P00750,A038,2024-08-06,6457610.0
T02679,P00465,A007,2023-06-16,6957959.0
T02680,P02737,A039,2023-04-09,5557285.0
T02681,P00415,A002,2023-11-18,1384009.0
T02682,P01948,A019,2023-06-10,7083844.0
T02683,P04723,A038,2023-09-21,7755965.0
T02684,P01452,A025,2024-06-07,8277592.0
T02685,P03247,A040,2023-03-15,9988530.0
T02686,P04450,A023,2023-12-08,8460662.0
T02687,P04034,A028,2024-09-06,2108219.0
T02688,P04199,A022,2024-06-17,5372612.0
T02689,P02720,A038,2023-07-30,10315720.0
T02690,P01706,A005,2023-07-26,4076328.0
T02691,P01615,A016,2023-10-10,7678540.0
T02692,P03555,A027,2023-11-08,2526223.0
T02693,P01662,A020,2024-08-13,8201678.0
T02694,P00469,A039,2023-09-11,4111486.0
T02695,P03039,A024,2023-02-12,8815676.0
T02696,P00387,A006,2023-06-27,4277970.0
T02697,P01558,A025,2023-09-09,4161261.0
T02698,P04341,A013,2024-02-12,9967635.0
T02699,P01799,A019,2023-08-24,4167184.0
T02700,P04640,A004,2024-10-10,1272995.0
T02701,P03776,A035,2023-10-08,5479017.0
T02702,P01795,A017,2024-10-15,4535408.0
T02703,P01921,A033,2024-03-13,3867308.0
T02704,P03754,A020,2023-04-29,2689266.0
T02705,P00868,A038,2024-09-17,5354573.0
T02706,P02042,A015,2024-08-22,3312537.0
T02707,P03788,A005,2025-05-18,5066383.0
T02708,P03310,A020,2023-06-26,2542632.0
T02709,P04537,A002,2024-10-24,4604639.0
T02710,P00262,A033,2025-01-13,3945070.0
T02711,P04404,A037,2023-08-09,3266380.0
T02712,P03611,A009,2025-03-07,5861669.0
T02713,P02112,A003,2023-10-10,2232147.0
T02714,P00934,A031,2024-10-06,3702003.0
T02715,P03060,A028,2024-10-26,5893922.0
T02716,P01692,A032,2024-06-22,4967185.0
T02717,P04981,A023,2024-09-04,6274698.0
T02718,P01020,A024,2024-06-23,7001835.0
T02719,P01857,A011,2024-02-10,2771355.0
T02720,P02978,A013,2023-12-05,3080509.0
T02721,P01235,A026,2024-04-16,2208262.0
T02722,P03755,A038,2023-05-02,3280746.0
T02723,P01869,A013,2024-06-07,6423397.0
T02724,P02913,A015,2023-11-04,4052840.0
T02725,P01677,A024,2024-02-28,3643107.0
T02726,P00936,A002,2024-03-27,3637358.0
T02727,P03165,A027,2024-10-03,5383973.0
T02728,P02037,A006,2024-11-14,5409770.0
T02729,P01014,A028,2023-10-12,4224564.0
T02730,P00656,A036,2024-01-04,4806096.0
T02731,P00388,A037,2024-10-05,7728015.0
T02732,P01607,A006,2024-11-30,7381497.0
T02733,P00599,A024,2024-09-23,5747352.0
T02734,P04698,A018,2024-01-17,4936573.0
T02735,P00673,A020,2023-08-21,8199355.0
T02736,P02126,A028,2024-11-20,3419242.0
T02737,P04202,A040,2023-11-15,5152911.0
T02738,P01196,A023,2024-08-14,2712000.0
T02739,P00210,A023,2024-02-08,7975449.0
T02740,P02019,A027,2023-09-15,2850724.0
T02741,P02422,A021,2023-09-29,3796515.0
T02742,P03954,A014,2024-08-31,3678852.0
T02743,P00619,A033,2024-04-25,2608500.0
T02744,P03536,A027,2024-06-10,2606264.0
T02745,P00188,A023,2024-12-10,4915290.0
T02746,P00309,A001,2024-07-29,10000313.0
T02747,P04353,A012,2023-05-04,3179885.0
T02748,P01495,A011,2025-02-10,2580595.0
T02749,P03382,A026,2023-03-20,1171499.0
T02750,P04392,A005,2024-08-30,2652647.0
T02751,P01947,A016,2024-01-01,5032490.0
T02752,P02358,A019,2023-08-17,4550805.0
T02753,P04462,A030,2024-01-11,5668888.0
T02754,P00192,A006,2024-06-27,4507003.0
T02755,P00181,A025,2024-02-11,3487293.0
T02756,P03142,A022,2023-10-22,3824019.0
T02757,P00503,A030,2024-09-23,7628808.0
T02758,P00016,A008,2024-08-19,2675526.0
T02759,P00967,A024,2024-03-26,10292899.0
T02760,P00207,A017,2024-09-23,8137671.0
T02761,P03475,A011,2024-01-10,4302851.0
T02762,P04913,A003,2024-10-06,3659623.0
T02763,P02555,A016,2023-08-14,2107356.0
T02764,P03721,A018,2024-09-01,4586048.0
T02765,P04222,A003,2023-11-30,6200302.0
T02766,P00546,A033,2024-04-19,4226682.0
T02767,P02809,A028,2024-11-16,1406915.0
T02768,P02101,A013,2024-05-24,5114144.0
T02769,P01215,A002,2025-01-14,2409205.0
T02770,P00291,A029,2024-07-13,1876441.0
T02771,P01321,A001,2024-08-01,5268317.0
T02772,P03407,A018,2023-04-17,2806071.0
T02773,P00722,A009,2023-11-04,3982920.0
T02774,P04482,A010,2024-03-18,4774101.0
T02775,P04742,A031,2024-12-05,1646376.0
T02776,P00027,A013,2024-11-15,4771766.0
T02777,P04091,A010,2024-04-22,4535960.0
T02778,P00745,A013,2023-09-15,4055263.0
T02779,P04553,A006,2024-01-26,7508490.0
T02780,P03344,A030,2025-04-01,8904843.0
T02781,P03533,A020,2023-09-26,
T02782,P00255,A009,2023-08-07,7662669.0
T02783,P02489,A013,2023-12-19,5176664.0
T02784,P04608,A040,2024-09-26,2723747.0
T02785,P00649,A024,2024-05-11,3925497.0
T02786,P04187,A028,2023-08-19,8431084.0
T02787,P00912,A035,2024-10-17,4551841.0
T02788,P00760,A017,2023-10-04,7396639.0
T02789,P03086,A014,2024-10-26,8219056.0
T02790,P00195,A040,2024-07-31,5001847.0
T02791,P04254,A023,2024-04-01,6485054.0
T02792,P01640,A009,2024-09-18,3753037.0
T02793,P01212,A035,2023-06-18,2831918.0
T02794,P02500,A031,2024-06-20,8018988.0
T02795,P04630,A017,2024-12-28,3122951.0
T02796,P02045,A011,2024-09-27,919081.0
T02797,P04134,A027,2024-03-17,6657213.0
T02798,P04315,A022,2025-04-17,6956246.0
T02799,P03009,A010,2023-07-23,2469335.0
T02800,P01296,A003,2025-04-14,
T02801,P02739,A033,2024-02-05,8759314.0
T02802,P02563,A034,2025-01-17,7687580.0
T02803,P00211,A037,2024-05-29,1811571.0
T02804,P03029,A015,2024-09-12,1941618.0
T02805,P02551,A029,2023-07-12,4252873.0
T02806,P01017,A024,2024-08-10,2265704.0
T02807,P02599,A011,2024-07-03,4644771.0
T02808,P03468,A038,2024-12-12,6600047.0
T02809,P04591,A014,2025-01-02,5476119.0
T02810,P02902,A002,2024-09-11,2975539.0
T02811,P04262,A007,2023-07-28,2039177.0
T02812,P01285,A039,2024-10-03,9590355.0
T02813,P04779,A003,2023-11-21,5138429.0
T02814,P02901,A022,2024-04-03,4632392.0
T02815,P01099,A020,2023-10-11,3430305.0
T02816,P00108,A032,2025-01-20,10496218.0
T02817,P03000,A033,2023-05-03,7564027.0
T02818,P03066,A019,2023-07-29,9632098.0
T02819,P03031,A026,2023-09-21,4095306.0
T02820,P02618,A033,2024-03-12,3196206.0
T02821,P00185,A033,2023-09-23,5507300.0
T02822,P01884,A036,2024-01-22,6146991.0
T02823,P01845,A029,2024-09-22,2551248.0
T02824,P04556,A016,2023-03-22,4773395.0
T02825,P02368,A023,2023-07-15,6025301.0
T02826,P00020,A029,2024-04-17,2477891.0
T02827,P03705,A012,2024-10-22,5239556.0
T02828,P01850,A040,2024-11-12,4780425.0
T02829,P00821,A018,2023-08-24,3904990.0
T02830,P01636,A031,2023-09-17,6832308.0
T02831,P00662,A021,2023-07-30,4759824.0
T02832,P01596,A039,2024-06-04,9053556.0
T02833,P02093,A027,2024-08-07,1700900.0
T02834,P03235,A030,2024-08-01,8502439.0
T02835,P00691,A031,2024-08-27,5646383.0
T02836,P03484,A014,2024-10-15,5903775.0
T02837,P00531,A014,2024-01-21,9211695.0
T02838,P00752,A034,2024-12-24,3607208.0
T02839,P04967,A019,2023-07-31,8684192.0
T02840,P03269,A027,2023-07-13,6194491.0
T02841,P04414,A021,2024-11-30,9217257.0
T02842,P04540,A002,2024-02-11,2676600.0
T02843,P04076,A019,2023-10-22,2378503.0
T02844,P00047,A007,2024-11-05,1661382.0
T02845,P01582,A004,2023-10-07,5368930.0
T02846,P03989,A011,2024-12-20,2037308.0
T02847,P04834,A012,2025-01-20,1624997.0
T02848,P04988,A030,2023-12-03,1462074.0
T02849,P04143,A011,2023-10-11,5701800.0
T02850,P00562,A032,2023-11-04,4192405.0
T02851,P00390,A009,2024-04-14,2037524.0
T02852,P02676,A034,2024-06-24,8473932.0
T02853,P00775,A022,2025-01-17,4710248.0
T02854,P00835,A003,2023-04-26,4602331.0
T02855,P01240,A005,2024-02-23,5002897.0
T02856,P00410,A003,2024-07-13,3539869.0
T02857,P01073,A017,2024-12-01,6107807.0
T02858,P01232,A012,,
T02859,P01256,A002,2023-07-02,2507467.0
T02860,P01691,A028,2023-05-31,9375529.0
T02861,P03817,A035,2023-11-12,4452642.0
T02862,P02983,A034,2024-11-16,6003574.0
T02863,P00915,A007,2024-02-06,3235523.0
T02864,P02767,A035,2023-11-21,6977004.0
T02865,P04017,A018,2025-04-06,967807.0
T02866,P04839,A009,2023-08-08,5281900.0
T02867,P00575,A006,2024-02-18,5354509.0
T02868,P01553,A031,2025-02-20,3421257.0
T02869,P02199,A011,2024-08-23,4092290.0
T02870,P04838,A026,2024-03-19,9887884.0
T02871,P00920,A023,2024-11-02,3814758.0
T02872,P03263,A038,2023-08-05,5879860.0
T02873,P00354,A029,2023-03-24,1785048.0
T02874,P01806,A031,2024-11-28,2385152.0
T02875,P04106,A020,2023-02-04,2720584.0
T02876,P02397,A022,2024-03-21,1403142.0
T02877,P03047,A006,2024-04-25,7062746.0
T02878,P00353,A032,2024-01-25,8392474.0
T02879,P03864,A031,2023-06-16,2809517.0
T02880,P01704,A013,2024-08-10,4772820.0
T02881,P01942,A006,2023-10-06,2395880.0
T02882,P00975,A032,2024-05-13,6834651.0
T02883,P03439,A031,2023-11-13,5690340.0
T02884,P02254,A032,2024-08-26,2499968.0
T02885,P00268,A002,2023-07-22,4615666.0
T02886,P02824,A035,2023-07-04,6410450.0
T02887,P03720,A015,2024-03-06,7579509.0
T02888,P04819,A010,2023-10-09,3901441.0
T02889,P04275,A022,2025-01-15,1957672.0
T02890,P04852,A034,2024-06-09,8723385.0
T02891,P00549,A033,2025-05-18,3423709.0
T02892,P03357,A007,,2634021.0
T02893,P02345,A040,2024-07-16,3351452.0
T02894,P04245,A031,2024-01-05,4707093.0
T02895,P04021,A038,2023-03-01,3111555.0
T02896,P04043,A038,2024-02-08,5173657.0
T02897,P01974,A022,2023-08-05,2165979.0
T02898,P03471,A002,2024-02-23,1556681.0
T02899,P03194,A003,2023-08-30,1999805.0
T02900,P01447,A026,2024-06-10,8929591.0
T02901,P03889,A004,2024-02-20,8553030.0
T02902,P01065,A027,2024-04-22,3572333.0
T02903,P01207,A005,2023-05-19,4924068.0
T02904,P01587,A033,2023-07-03,2411770.0
T02905,P04169,A011,2023-08-16,10466413.0
T02906,P00664,A005,2023-07-26,4461601.0
T02907,P00065,A014,2024-05-23,1365010.0
T02908,P03909,A037,2025-01-30,5159347.0
T02909,P02482,A023,2024-05-01,3550393.0
T02910,P04284,A040,2025-04-16,3696820.0
T02911,P04602,A011,2024-10-02,2405619.0
T02912,P04610,A027,2024-11-06,1366716.0
T02913,P04702,A008,2024-12-01,3158430.0
T02914,P02246,A018,2024-11-09,4694653.0
T02915,P00011,A016,2024-05-22,11495132.0
T02916,P00381,A026,2024-06-24,4513501.0
T02917,P03191,A027,2025-01-18,7355154.0
T02918,P03521,A003,2023-10-20,3683758.0
T02919,P00355,A028,2024-02-29,3919587.0
T02920,P01103,A031,2024-03-31,864861.0
