property_id,listed_date,asking_price
P03291,2024-04-02,8840165.0
P03292,2023-03-03,1786430.0
P03293,2024-03-10,3448368.0
P03294,2024-04-06,10285109.0
P03295,2023-06-27,7961774.0
P03296,2023-07-19,5461019.0
P03297,2024-01-14,3543063.0
P03298,2023-09-01,4898405.0
P03299,2024-08-17,1522371.0
P03300,2023-03-03,3578593.0
P03301,2023-04-18,7072260.0
P03302,2024-06-01,4652694.0
P03303,2024-03-11,4180052.0
P03304,2024-07-03,2097839.0
P03305,2023-01-16,3849563.0
P03306,2024-06-18,7769874.0
P03307,2024-06-03,7020780.0
P03308,2024-06-11,6790832.0
P03309,2024-07-27,9297092.0
P03310,2023-05-28,2472869.0
P03311,2023-03-04,2210312.0
P03312,2023-07-09,3720892.0
P03313,2024-09-29,3187920.0
P03314,2023-11-27,5978081.0
P03315,2023-01-03,1252761.0
P03316,2024-04-20,2890246.0
P03317,2024-06-22,2782755.0
P03318,2023-03-20,3168966.0
P03319,2023-12-23,5302490.0
P03320,2024-04-20,4701955.0
P03321,2024-09-03,3525359.0
P03322,2024-01-23,1768322.0
P03323,2023-08-05,3600724.0
P03324,2024-08-04,7614066.0
P03325,2023-08-19,5781807.0
P03326,2024-02-09,3839631.0
P03327,2024-06-21,4083382.0
P03328,2023-12-05,2202032.0
P03329,2024-03-30,2433706.0
P03330,2024-06-21,2038834.0
P03331,2024-01-19,9280278.0
P03332,2023-09-26,8789606.0
P03333,2024-02-16,9647388.0
P03334,2023-09-14,3078700.0
P03335,2024-03-12,2018464.0
P03336,2023-02-22,4967414.0
P03337,2023-01-31,1579675.0
P03338,2023-10-31,4215358.0
P03339,2023-03-17,5200685.0
P03340,2024-04-11,5865833.0
P03341,2023-04-26,5535978.0
P03342,2023-11-16,5895713.0
P03343,2023-04-23,3282969.0
P03344,2024-08-12,9706829.0
P03345,2024-06-22,6533530.0
P03346,2023-01-02,4411914.0
P03347,2023-09-10,2927020.0
P03348,2024-08-25,6631243.0
P03349,2023-11-09,8199593.0
P03350,2024-06-23,5447983.0
P03351,2023-02-27,1310640.0
P03352,2023-10-02,5194748.0
P03353,2024-07-10,3938398.0
P03354,2023-05-05,2676457.0
P03355,2023-01-07,1846817.0
P03356,2024-04-14,1918364.0
P03357,2023-02-23,2719300.0
P03358,2023-07-12,5264909.0
P03359,2024-06-02,1123452.0
P03360,2024-07-23,2780103.0
P03361,2023-03-25,3908392.0
P03362,2023-11-14,1730406.0
P03363,2024-05-21,2192860.0
P03364,2023-09-08,4501080.0
P03365,2023-08-12,1554348.0
P03366,2023-12-14,8246772.0
P03367,2024-05-10,1850966.0
P03368,2023-01-26,7314274.0
P03369,2023-02-02,5213131.0
P03370,2023-03-10,5446938.0
P03371,2023-08-07,6957552.0
P03372,2023-06-27,3073581.0
P03373,2023-11-04,5988806.0
P03374,2023-07-12,6427189.0
P03375,2024-02-04,3138250.0
P03376,2023-07-25,4261854.0
P03377,2024-06-18,5472569.0
P03378,2023-07-17,2099235.0
P03379,2023-06-06,6250445.0
P03380,2024-07-03,9455140.0
P03381,2024-02-26,2325453.0
P03382,2023-01-31,1213946.0
P03383,2023-04-07,6723019.0
P03384,2023-02-01,4251785.0
P03385,2024-05-23,3036235.0
P03386,2024-02-06,8137290.0
P03387,2024-08-19,5150394.0
P03388,2023-07-29,4998297.0
P03389,2023-01-31,3872978.0
P03390,2023-10-21,5915432.0
P03391,2023-02-21,1603357.0
P03392,2023-04-03,5916420.0
P03393,2024-05-18,4260901.0
P03394,2023-08-31,1297543.0
P03395,2023-11-25,9177036.0
P03396,2024-02-19,1481463.0
P03397,2024-06-17,10697608.0
P03398,2023-10-22,2029783.0
P03399,2023-07-24,5482289.0
P03400,2024-05-06,1876677.0
P03401,2024-06-14,3804847.0
P03402,2023-07-11,7259883.0
P03403,2024-06-09,1125734.0
P03404,2024-09-25,3032205.0
P03405,2023-05-04,9628168.0
P03406,2024-06-25,7158710.0
P03407,2023-02-25,3131084.0
P03408,2024-07-20,3924108.0
P03409,2024-07-23,1994965.0
P03410,2024-06-30,2171208.0
P03411,2023-08-11,3224305.0
P03412,2024-08-19,3403686.0
P03413,2023-12-20,1050633.0
P03414,2023-02-11,7885458.0
P03415,2024-06-26,5389953.0
P03416,2024-08-03,7645391.0
P03417,2023-07-13,5756115.0
P03418,2023-06-08,2780451.0
P03419,2023-12-30,9770046.0
P03420,2023-08-18,2324411.0
P03421,2024-02-13,4907825.0
P03422,2023-08-25,6806171.0
P03423,2023-05-20,2628645.0
P03424,2023-05-29,6078045.0
P03425,2024-02-25,4225545.0
P03426,2023-10-08,3701238.0
P03427,2023-01-10,7108621.0
P03428,2023-11-20,2814653.0
P03429,2024-05-18,10129531.0
P03430,2023-04-05,2000638.0
P03431,2023-06-06,2566307.0
P03432,2023-08-18,6206635.0
P03433,2024-08-15,6666354.0
P03434,2023-08-11,11585089.0
P03435,2024-06-19,13212585.0
P03436,2024-03-07,7919743.0
P03437,2024-09-25,9226399.0
P03438,2024-01-07,3738403.0
P03439,2023-07-22,5861438.0
P03440,2024-04-02,7914740.0
P03441,2023-02-27,1701759.0
P03442,2024-05-15,6802011.0
P03443,2023-05-30,3817755.0
P03444,2024-03-02,3142415.0
P03445,2024-01-06,4183871.0
P03446,2023-06-04,10202055.0
P03447,2023-11-04,2291070.0
P03448,2023-11-17,6032764.0
P03449,2024-05-05,1394935.0
P03450,2023-10-26,3568157.0
P03451,2023-02-07,2740103.0
P03452,2023-02-17,5756376.0
P03453,2024-02-29,10014664.0
P03454,2024-07-25,3396286.0
P03455,2023-10-06,6517242.0
P03456,2023-02-28,12109823.0
P03457,2023-04-20,1706607.0
P03458,2024-09-15,6946961.0
P03459,2024-03-25,6559802.0
P03460,2023-01-21,2885929.0
P03461,2023-06-15,7296092.0
P03462,2024-04-11,5063775.0
P03463,2024-02-08,1751775.0
P03464,2023-07-03,7200481.0
P03465,2024-03-20,3292395.0
P03466,2024-08-01,4912402.0
P03467,2024-07-29,7370512.0
P03468,2024-06-10,6384298.0
P03469,2023-08-15,4323418.0
P03470,2023-01-16,3667527.0
P03471,2023-09-07,1593964.0
P03472,2023-01-15,5030265.0
P03473,2023-12-31,4788793.0
P03474,2024-01-21,4361860.0
P03475,2023-08-07,4216260.0
P03476,2023-04-06,2077625.0
P03477,2023-12-02,3207094.0
P03478,2023-01-10,7037553.0
P03479,2023-06-26,1619203.0
P03480,2024-09-10,4820863.0
P03481,2024-08-07,2361563.0
P03482,2023-08-27,4194038.0
P03483,2023-01-07,6799508.0
P03484,2024-02-20,6534961.0
P03485,2023-11-10,9556188.0
P03486,2024-03-31,8006844.0
P03487,2023-04-11,2158582.0
P03488,2024-06-14,9829777.0
P03489,2024-05-29,4129590.0
P03490,2023-10-01,2232584.0
P03491,2023-01-19,7286364.0
P03492,2023-10-26,4165039.0
P03493,2023-08-26,1273840.0
P03494,2024-05-01,7388748.0
P03495,2023-06-02,5624894.0
P03496,2023-01-12,4787153.0
P03497,2024-09-18,3416132.0
P03498,2023-06-04,5139213.0
P03499,2023-02-19,3295556.0
P03500,2024-07-01,6763504.0
P03501,2023-06-21,4032686.0
P03502,2023-11-02,8169311.0
P03503,2024-03-15,6463663.0
P03504,2024-06-05,2008339.0
P03505,2023-08-27,2001213.0
P03506,2023-05-17,4158198.0
P03507,2023-01-10,11454046.0
P03508,2024-06-30,2227630.0
P03509,2024-06-04,3179053.0
P03510,2024-08-30,3146764.0
P03511,2024-04-22,5189395.0
P03512,2023-05-17,4585204.0
P03513,2023-06-03,4700125.0
P03514,2023-06-05,3329079.0
P03515,2023-10-20,10081715.0
P03516,2024-09-07,3748649.0
P03517,2024-03-17,1416711.0
P03518,2023-10-05,7864283.0
P03519,2024-04-16,2788930.0
P03520,2024-06-17,7394902.0
P03521,2023-09-15,4043298.0
P03522,2024-06-22,4269070.0
P03523,2023-01-12,1303343.0
P03524,2023-07-18,10501098.0
P03525,2023-04-19,9547848.0
P03526,2023-04-25,3074216.0
P03527,2023-05-10,8091573.0
P03528,2023-08-23,9267940.0
P03529,2024-04-08,5211385.0
P03530,2024-01-14,1708676.0
P03531,2023-10-09,4856681.0
P03532,2023-11-14,2193151.0
P03533,2023-04-28,2139910.0
P03534,2024-04-15,3197762.0
P03535,2024-04-27,1685005.0
P03536,2023-12-17,2551198.0
P03537,2024-06-04,5565173.0
P03538,2024-05-29,5908725.0
P03539,2024-05-28,5560297.0
P03540,2023-03-08,2191256.0
P03541,2023-02-25,6280811.0
P03542,2023-10-08,4324718.0
P03543,2023-02-06,7260024.0
P03544,2023-01-11,2561389.0
P03545,2023-03-25,2390343.0
P03546,2023-03-19,3410963.0
P03547,2023-07-28,1704824.0
P03548,2023-07-31,9442486.0
P03549,2024-06-07,4712360.0
P03550,2024-07-30,4336547.0
P03551,2023-04-19,13350315.0
P03552,2023-08-31,7345452.0
P03553,2023-11-21,5007748.0
P03554,2023-06-24,4655879.0
P03555,2023-07-31,2646048.0
P03556,2024-03-04,1613172.0
P03557,2023-09-29,4921244.0
P03558,2024-03-25,4017619.0
P03559,2023-02-17,4276060.0
P03560,2023-11-04,3888713.0
P03561,2023-07-18,8930401.0
P03562,2023-07-04,1141295.0
P03563,2023-10-27,6342802.0
P03564,2023-07-12,5775660.0
P03565,2024-04-29,4095489.0
P03566,2023-04-29,6757404.0
P03567,2024-07-24,1977257.0
P03568,2023-08-20,8281352.0
P03569,2023-12-03,6202653.0
P03570,2023-04-18,3574947.0
P03571,2024-08-10,6082592.0
P03572,2024-02-15,4583302.0
P03573,2024-05-06,1878320.0
P03574,2024-07-25,3826388.0
P03575,2024-09-28,5062697.0
P03576,2023-06-12,6633394.0
P03577,2023-07-30,3913302.0
P03578,2023-06-04,4054064.0
P03579,2023-11-17,11982110.0
P03580,2024-07-27,2768759.0
P03581,2024-04-16,3904991.0
P03582,2023-12-29,1566189.0
P03583,2023-10-30,2322598.0
P03584,2024-04-11,3714797.0
P03585,2023-10-26,4263753.0
P03586,2024-07-22,9646740.0
P03587,2023-12-24,7630750.0
P03588,2024-02-29,9475899.0
P03589,2024-03-10,7967306.0
P03590,2024-04-19,6060463.0
P03591,2023-11-02,3426737.0
P03592,2023-09-05,10354588.0
P03593,2023-09-23,1374764.0
P03594,2024-08-22,10324477.0
P03595,2023-03-12,1932454.0
P03596,2024-03-25,4196907.0
P03597,2024-09-05,3632579.0
P03598,2023-02-15,5281587.0
P03599,2024-01-30,7272568.0
P03600,2024-01-16,1202563.0
P03601,2023-08-02,3289258.0
P03602,2023-03-02,2204629.0
P03603,2024-03-09,2148436.0
P03604,2023-11-30,3188635.0
P03605,2024-04-25,5042731.0
P03606,2023-02-26,3432582.0
P03607,2024-08-20,4972777.0
P03608,2024-02-05,7355885.0
P03609,2023-10-10,3970396.0
P03610,2023-10-19,6628820.0
P03611,2024-08-31,6236771.0
P03612,2023-12-20,6344756.0
P03613,2024-01-06,6450624.0
P03614,2024-02-19,4568121.0
P03615,2023-07-19,3496454.0
P03616,2023-06-09,3896687.0
P03617,2024-04-24,3058716.0
P03618,2023-07-24,1775123.0
P03619,2023-01-22,1086977.0
P03620,2023-11-05,4137676.0
P03621,2023-01-07,6670597.0
P03622,2023-12-28,3876888.0
P03623,2024-02-16,3562985.0
P03624,2024-08-13,4170046.0
P03625,2024-01-23,5163999.0
P03626,2023-08-13,3842844.0
P03627,2024-02-15,2489919.0
P03628,2024-01-14,2997199.0
P03629,2024-04-18,2587438.0
P03630,2024-08-12,3468540.0
P03631,2023-03-03,6028391.0
P03632,2024-04-03,9691545.0
P03633,2024-05-29,2594508.0
P03634,2023-07-29,2526617.0
P03635,2023-09-15,2028827.0
P03636,2023-09-22,1978560.0
P03637,2023-08-27,6236201.0
P03638,2024-07-15,3219232.0
P03639,2023-07-28,3315212.0
P03640,2023-10-07,2923737.0
P03641,2024-01-09,4295027.0
P03642,2023-06-11,5660083.0
P03643,2024-03-21,5960660.0
P03644,2023-12-01,2181945.0
P03645,2023-04-19,6352196.0
P03646,2023-04-29,8135100.0
P03647,2023-01-18,5414781.0
P03648,2024-01-07,4696053.0
P03649,2024-05-26,4503882.0
P03650,2024-09-25,5836610.0
P03651,2024-02-26,3842226.0
P03652,2024-09-11,6280845.0
P03653,2024-09-23,4463172.0
P03654,2024-01-28,5042559.0
P03655,2023-08-28,1690786.0
P03656,2024-07-20,2064627.0
P03657,2024-02-09,3016433.0
P03658,2024-06-04,2610121.0
P03659,2023-05-25,6622988.0
P03660,2024-08-30,4667483.0
P03661,2023-10-02,6288022.0
P03662,2024-07-11,1778843.0
P03663,2023-08-28,9246635.0
P03664,2024-07-28,2682723.0
P03665,2024-03-05,8304416.0
P03666,2023-05-27,4209793.0
P03667,2023-04-05,7630631.0
P03668,2023-04-11,1261765.0
P03669,2023-08-28,9792655.0
P03670,2023-01-29,1831937.0
P03671,2023-12-17,5996118.0
P03672,2024-02-26,8539450.0
P03673,2024-04-20,6865041.0
P03674,2024-08-19,4604909.0
P03675,2024-05-26,1375840.0
P03676,2024-09-27,5056715.0
P03677,2024-01-21,4828839.0
P03678,2024-06-28,10039170.0
P03679,2024-05-09,9133484.0
P03680,2024-06-15,4891004.0
P03681,2023-09-20,9483218.0
P03682,2023-11-28,3215385.0
P03683,2024-08-07,3401008.0
P03684,2023-10-16,3147525.0
P03685,2024-01-23,4509573.0
P03686,2024-02-14,3732642.0
P03687,2023-04-29,4005725.0
P03688,2023-01-15,6540641.0
P03689,2024-03-20,2966427.0
P03690,2024-05-22,5839334.0
P03691,2024-01-08,3885899.0
P03692,2024-02-25,3761937.0
P03693,2023-02-12,7519449.0
P03694,2023-04-19,2458917.0
P03695,2024-04-16,4515478.0
P03696,2024-02-11,3525018.0
P03697,2023-05-07,2354769.0
P03698,2024-01-19,2335704.0
P03699,2023-01-23,2080160.0
P03700,2024-05-18,2428383.0
P03701,2023-01-18,9668309.0
P03702,2024-06-19,8223373.0
P03703,2023-06-11,4031564.0
P03704,2024-08-14,1436541.0
P03705,2024-06-04,5753411.0
P03706,2023-08-04,5011328.0
P03707,2023-04-27,5958170.0
P03708,2023-03-12,7866798.0
P03709,2023-09-09,5047440.0
P03710,2024-01-07,2471508.0
P03711,2023-11-11,5122727.0
P03712,2024-07-26,5922750.0
P03713,2024-05-29,5902148.0
P03714,2023-06-16,5671666.0
P03715,2024-07-29,7549957.0
P03716,2023-10-23,3475583.0
P03717,2023-01-12,1205608.0
P03718,2024-06-28,3546023.0
P03719,2024-04-16,5809985.0
P03720,2023-08-16,8357012.0
P03721,2024-07-14,4616278.0
P03722,2024-08-01,5838395.0
P03723,2024-09-01,11485280.0
P03724,2024-08-06,5276127.0
P03725,2023-06-21,6420170.0
P03726,2023-12-23,11594710.0
P03727,2023-04-21,7406461.0
P03728,2024-03-11,3990224.0
P03729,2023-11-15,4682426.0
P03730,2024-07-15,10150114.0
P03731,2024-07-29,2126858.0
P03732,2023-07-23,4615544.0
P03733,2023-07-21,6275493.0
P03734,2023-01-21,6737194.0
P03735,2023-11-19,5299389.0
P03736,2023-09-03,5562582.0
P03737,2024-09-28,2757410.0
P03738,2024-06-06,5153032.0
P03739,2023-10-19,7607974.0
P03740,2023-12-29,4820549.0
P03741,2024-02-06,9575969.0
P03742,2024-07-31,3702494.0
P03743,2024-09-28,1486484.0
P03744,2023-09-25,5640548.0
P03745,2023-08-23,2425617.0
P03746,2024-03-31,2994785.0
P03747,2023-06-24,3402453.0
P03748,2023-03-31,3360819.0
P03749,2023-06-30,7329825.0
P03750,2023-07-22,8566356.0
P03751,2024-01-30,2654795.0
P03752,2024-04-15,5522407.0
P03753,2023-04-14,5992040.0
P03754,2023-01-29,3047971.0
P03755,2023-04-16,3129745.0
P03756,2024-08-05,3903928.0
P03757,2023-06-16,4532429.0
P03758,2023-12-04,5395007.0
P03759,2023-12-12,2743980.0
P03760,2023-06-27,1975970.0
P03761,2023-02-11,4959550.0
P03762,2023-12-05,2905301.0
P03763,2023-09-22,6708438.0
P03764,2024-05-15,7537648.0
P03765,2023-05-07,2579492.0
P03766,2024-09-03,3962623.0
P03767,2024-05-21,1924156.0
P03768,2024-04-17,4411900.0
P03769,2023-11-13,8265957.0
P03770,2024-02-15,3925690.0
P03771,2023-05-13,4210078.0
P03772,2023-01-06,5977016.0
P03773,2024-04-21,8006484.0
P03774,2023-10-14,6648628.0
P03775,2023-08-14,4794646.0
P03776,2023-06-21,5707492.0
P03777,2024-02-01,6980328.0
P03778,2023-11-24,3835617.0
P03779,2024-03-07,1675047.0
P03780,2024-08-30,7958434.0
P03781,2024-06-17,1267756.0
P03782,2023-07-24,9827579.0
P03783,2023-06-04,8616021.0
P03784,2023-04-13,4932741.0
P03785,2023-12-30,8643720.0
P03786,2024-06-11,1359295.0
P03787,2023-06-11,10907846.0
P03788,2024-09-24,5198048.0
P03789,2023-10-02,4687817.0
P03790,2024-05-13,8175471.0
P03791,2023-07-10,9292050.0
P03792,2023-03-30,4979898.0
P03793,2023-11-24,6465051.0
P03794,2023-12-18,4487486.0
P03795,2023-11-02,4903047.0
P03796,2023-09-16,5084310.0
P03797,2024-02-20,10322333.0
P03798,2024-02-09,4492563.0
P03799,2024-03-03,9475405.0
P03800,2023-08-01,8089123.0
P03801,2024-05-30,8184756.0
P03802,2023-11-15,7937973.0
P03803,2023-06-03,6814476.0
P03804,2023-04-26,4277280.0
P03805,2024-09-08,4923567.0
P03806,2024-04-04,6585395.0
P03807,2023-05-18,6985504.0
P03808,2023-11-17,9974493.0
P03809,2023-03-21,5187113.0
P03810,2024-06-17,3386878.0
P03811,2024-06-13,9561737.0
P03812,2024-05-28,9158199.0
P03813,2023-10-24,3083608.0
P03814,2023-04-17,1586665.0
P03815,2023-11-10,5482215.0
P03816,2023-11-23,7430421.0
P03817,2023-07-23,4914307.0
P03818,2023-08-30,7201588.0
P03819,2023-01-30,1697923.0
P03820,2023-12-01,5886077.0
P03821,2023-05-04,2773800.0
P03822,2024-06-21,2940964.0
P03823,2024-05-01,6597417.0
P03824,2024-01-21,6574266.0
P03825,2023-05-24,2438328.0
P03826,2024-03-02,3364203.0
P03827,2024-09-26,4151179.0
P03828,2024-02-07,6965918.0
P03829,2024-05-17,3481433.0
P03830,2024-07-29,4072492.0
P03831,2024-06-26,5155335.0
P03832,2023-04-14,1976306.0
P03833,2024-07-12,7348721.0
P03834,2024-05-04,8777144.0
P03835,2024-04-04,5340090.0
P03836,2023-05-26,4196893.0
P03837,2023-10-25,4809354.0
P03838,2024-07-31,1727367.0
P03839,2024-08-08,7827514.0
P03840,2023-03-15,5047594.0
P03841,2023-09-30,4006865.0
P03842,2024-01-23,7373981.0
P03843,2023-03-03,9751634.0
P03844,2023-06-07,2202350.0
P03845,2024-01-17,5055259.0
P03846,2024-02-24,7918256.0
P03847,2023-03-09,6288117.0
P03848,2023-09-28,4010831.0
P03849,2024-02-23,6737996.0
P03850,2024-09-24,5421525.0
P03851,2024-09-29,5840931.0
P03852,2023-07-18,3713584.0
P03853,2024-03-07,9359522.0
P03854,2023-12-20,1957293.0
P03855,2023-05-15,8932058.0
P03856,2023-11-21,10139320.0
P03857,2023-03-30,3734784.0
P03858,2023-03-18,5410053.0
P03859,2023-08-16,5198879.0
P03860,2023-06-17,1022463.0
P03861,2023-04-04,6565599.0
P03862,2023-02-03,10530059.0
P03863,2023-12-31,7780435.0
P03864,2023-01-04,2872084.0
P03865,2024-05-15,8951816.0
P03866,2023-02-16,8091829.0
P03867,2024-02-25,1758374.0
P03868,2023-04-05,7708617.0
P03869,2024-01-30,7595834.0
P03870,2023-04-02,10561300.0
P03871,2023-10-06,1752650.0
P03872,2024-02-26,9169049.0
P03873,2023-04-21,5616504.0
P03874,2023-03-26,3727185.0
P03875,2024-02-12,4930996.0
P03876,2024-02-14,8776578.0
P03877,2023-09-25,6880206.0
P03878,2023-03-20,4060870.0
P03879,2023-07-15,7401287.0
P03880,2023-05-19,6577850.0
P03881,2024-02-26,1909264.0
P03882,2023-07-12,6766796.0
P03883,2023-08-30,9563408.0
P03884,2023-06-16,1148918.0
P03885,2023-04-18,2269998.0
P03886,2024-06-02,1931470.0
P03887,2023-11-05,3655643.0
P03888,2024-01-01,1521351.0
P03889,2023-07-04,8989812.0
P03890,2023-02-25,2627374.0
P03891,2024-04-13,1464426.0
P03892,2024-04-06,2347258.0
P03893,2023-01-31,6525037.0
P03894,2024-07-20,6542823.0
P03895,2024-06-28,1759478.0
P03896,2024-06-26,6090378.0
P03897,2023-10-22,4914649.0
P03898,2024-03-19,7508210.0
P03899,2023-01-11,2694352.0
P03900,2024-01-18,8834430.0
P03901,2023-03-27,6677478.0
P03902,2024-08-04,7874166.0
P03903,2024-08-27,6345156.0
P03904,2023-04-07,4827884.0
P03905,2023-12-10,5696227.0
P03906,2024-01-14,6112057.0
P03907,2024-05-06,5046081.0
P03908,2023-11-09,5619741.0
P03909,2024-07-18,5558748.0
P03910,2023-08-09,7720767.0
P03911,2023-07-24,2555192.0
P03912,2024-04-10,11316211.0
P03913,2023-12-16,5456151.0
P03914,2023-02-22,4289492.0
P03915,2024-02-20,1790795.0
P03916,2023-06-28,6557318.0
P03917,2024-06-21,983443.0
P03918,2024-06-18,12688357.0
P03919,2023-09-26,5081956.0
P03920,2024-06-29,4044052.0
P03921,2024-08-31,10123616.0
P03922,2024-04-11,9430516.0
P03923,2024-01-23,2253648.0
P03924,2024-08-19,1183362.0
P03925,2024-07-12,2418338.0
P03926,2023-11-02,1655001.0
P03927,2023-02-23,6732507.0
P03928,2024-01-19,3928152.0
P03929,2023-10-24,5863797.0
P03930,2023-08-22,1284729.0
P03931,2023-04-25,10389990.0
P03932,2024-04-02,6713396.0
P03933,2024-08-05,8765456.0
P03934,2024-01-17,1005517.0
P03935,2023-05-31,4827056.0
P03936,2023-01-01,8264255.0
P03937,2024-03-31,6355638.0
P03938,2023-04-11,2275753.0
P03939,2023-02-10,7261545.0
P03940,2023-05-07,7692865.0
P03941,2023-05-09,6548671.0
P03942,2023-08-05,4705393.0
P03943,2023-07-24,3538287.0
P03944,2023-05-07,1667063.0
P03945,2024-05-14,3147066.0
P03946,2024-06-11,1517575.0
P03947,2023-06-10,1784159.0
P03948,2023-08-24,8013613.0
P03949,2024-06-05,4389697.0
P03950,2024-08-31,7601136.0
P03951,2024-05-18,6219359.0
P03952,2023-12-20,8942679.0
P03953,2024-09-26,9492824.0
P03954,2024-04-09,3946434.0
P03955,2024-03-08,7500919.0
P03956,2023-01-20,4645326.0
P03957,2024-02-12,6439591.0
P03958,2023-07-04,2034939.0
P03959,2024-01-20,2707219.0
P03960,2024-01-02,4093387.0
P03961,2023-03-12,3134075.0
P03962,2023-10-22,6133713.0
P03963,2023-11-24,2344787.0
P03964,2023-01-31,4596353.0
P03965,2024-06-28,9449242.0
P03966,2024-08-22,5976484.0
P03967,2023-01-14,10740947.0
P03968,2023-03-18,6248086.0
P03969,2023-03-22,8922824.0
P03970,2023-10-09,1136237.0
P03971,2024-01-19,8015618.0
P03972,2023-06-04,3189151.0
P03973,2024-06-25,3210516.0
P03974,2023-07-18,3637122.0
P03975,2023-07-16,6711571.0
P03976,2024-01-11,3210929.0
P03977,2024-07-10,5609897.0
P03978,2023-06-09,3840168.0
P03979,2023-08-04,5102074.0
P03980,2023-08-05,6138330.0
P03981,2023-10-25,2218191.0
P03982,2023-10-02,2762575.0
P03983,2024-08-31,9511274.0
P03984,2023-04-04,6738666.0
P03985,2023-09-24,4993057.0
P03986,2023-06-12,5891497.0
P03987,2024-01-19,3066553.0
P03988,2024-05-14,6799504.0
P03989,2024-08-20,2229341.0
P03990,2023-10-07,4422851.0
P03991,2023-06-18,1388763.0
P03992,2024-09-07,2651201.0
P03993,2023-02-28,2876857.0
P03994,2023-03-25,1074766.0
P03995,2024-09-04,6140394.0
P03996,2024-07-20,2900506.0
P03997,2023-12-24,1225102.0
P03998,2023-07-29,5210110.0
P03999,2024-09-09,6256472.0
P04000,2024-09-04,5257762.0
P04001,2024-07-07,3008280.0
P04002,2024-05-08,4703975.0
P04003,2024-01-15,3197337.0
P04004,2023-08-26,4281020.0
P04005,2023-10-29,2980482.0
P04006,2023-12-13,6218195.0
P04007,2023-11-03,7913647.0
P04008,2024-07-04,2391013.0
P04009,2023-04-17,5469499.0
P04010,2023-02-22,9735838.0
P04011,2023-10-17,2701282.0
P04012,2023-05-13,2274137.0
P04013,2024-06-09,6798253.0
P04014,2024-06-26,4772327.0
P04015,2024-09-23,7939669.0
P04016,2023-09-04,5170647.0
P04017,2024-09-05,951140.0
P04018,2023-03-06,1757825.0
P04019,2024-09-06,2277849.0
P04020,2023-06-07,4043754.0
P04021,2023-01-13,3299051.0
P04022,2024-06-11,10481358.0
P04023,2023-11-26,8274498.0
P04024,2023-09-21,2672013.0
P04025,2023-05-08,8364284.0
P04026,2023-09-23,4542691.0
P04027,2024-01-29,3553715.0
P04028,2023-04-02,3225975.0
P04029,2024-08-27,5175342.0
P04030,2024-04-07,2322470.0
P04031,2024-07-14,7500849.0
P04032,2023-01-29,1718318.0
P04033,2024-07-07,2118728.0
P04034,2024-07-07,2454673.0
P04035,2023-08-22,2587092.0
P04036,2023-12-31,2124265.0
P04037,2023-11-17,4933789.0
P04038,2024-06-11,3285660.0
P04039,2023-06-30,1298697.0
P04040,2024-08-10,7407389.0
P04041,2023-12-20,8064896.0
P04042,2023-01-01,3795980.0
P04043,2023-07-13,5772745.0
P04044,2023-04-02,9964804.0
P04045,2024-05-31,3671683.0
P04046,2023-09-19,3591985.0
P04047,2023-10-24,970844.0
P04048,2023-08-12,7244857.0
P04049,2024-03-23,1898623.0
P04050,2024-09-26,5422507.0
P04051,2024-07-11,8588202.0
P04052,2024-09-24,2525936.0
P04053,2023-07-11,7375231.0
P04054,2024-02-29,5114990.0
P04055,2024-02-02,3992932.0
P04056,2023-07-13,5175901.0
P04057,2024-08-10,4793221.0
P04058,2024-08-30,5248276.0
P04059,2024-09-23,3286164.0
P04060,2023-04-15,6498586.0
P04061,2023-04-05,7066792.0
P04062,2024-03-11,4270157.0
P04063,2024-04-08,4558378.0
P04064,2023-10-06,8015301.0
P04065,2023-04-15,2421458.0
P04066,2023-07-02,1768049.0
P04067,2023-03-24,3070810.0
P04068,2023-04-11,5526592.0
P04069,2023-05-01,6584380.0
P04070,2024-01-10,5209513.0
P04071,2023-11-24,2047166.0
P04072,2023-08-02,8834783.0
P04073,2023-12-13,5160217.0
P04074,2024-03-02,6555458.0
P04075,2023-03-04,9268035.0
P04076,2023-06-29,2383269.0
P04077,2023-05-09,6431318.0
P04078,2023-01-01,9099888.0
P04079,2023-03-16,8125477.0
P04080,2024-05-05,5517397.0
P04081,2024-07-13,2069210.0
P04082,2023-04-14,7986901.0
P04083,2024-05-05,2468553.0
P04084,2023-06-11,2633884.0
P04085,2023-03-31,1285134.0
P04086,2023-05-31,1651030.0
P04087,2024-08-10,12132557.0
P04088,2023-08-07,4721612.0
P04089,2024-04-18,3121838.0
P04090,2023-11-07,3283233.0
P04091,2023-10-06,5175349.0
P04092,2024-06-03,7843911.0
P04093,2024-09-25,7320481.0
P04094,2024-02-20,7578495.0
P04095,2024-06-26,6506964.0
P04096,2023-04-04,6454492.0
P04097,2024-07-29,7402551.0
P04098,2023-04-28,5898530.0
P04099,2023-05-02,1151197.0
P04100,2024-06-25,3463048.0
P04101,2023-11-05,6567156.0
P04102,2023-06-09,3414076.0
P04103,2023-01-18,3552721.0
P04104,2023-05-20,4468641.0
P04105,2024-06-10,2117200.0
P04106,2023-01-03,2795471.0
P04107,2024-08-11,6260801.0
P04108,2024-05-09,1488030.0
P04109,2023-05-11,6147613.0
P04110,2024-04-16,3167522.0
P04111,2023-11-28,5877534.0
P04112,2023-08-11,3642034.0
